Unnamed: 0,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,is_reply,label
3329,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Gue liat ini karena kangen sama YouTube rewind 😁,gue liat karena kangen sama youtube rewind,@spongebobmanindonesia9064,https://yt3.ggpht.com/ytc/AIdro_lYiJXMEm03J5ZVh1Kw1UYDJB3-NGb2gisAaI-rl4mQZl4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@spongebobmanindonesia9064,{'value': 'UCpOrqiVMD4KEseo5edortVA'},True,none,0,2021-01-02T08:55:20Z,2021-01-02T08:55:20Z,False,
29946,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"keren parah gila, dari mulai musik, edit, take. gilaaaaa dibikin film keren nih hahaha",keren parah gila mulai musik edit take gila dibikin film keren nih hahaha,@ahmadnaufal5357,https://yt3.ggpht.com/ytc/AIdro_kXRqzVRfWMbMMerlXgyEjHsbq0fUWVwn-kH8Cl3-bLz6s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ahmadnaufal5357,{'value': 'UCZI9qSDs-6f9LHuDsH8TJZg'},True,none,0,2015-12-25T20:49:37Z,2015-12-25T20:49:37Z,False,
552,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=114"">1:54</a> tahun lalu masih banyak yang pakai(2023), kira kira masih relevan kah sampai tahun ini ?",tahun lalu banyak pakai kira kira relevan sampai tahun,@SupiatiKresentia,https://yt3.ggpht.com/XUo9ZYUK6frmHYSQ57ln3r5AFTLXU_4RBdPqTofzA3bj3-x8tLyV-joZz2-KG_8IemVmUpjT5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SupiatiKresentia,{'value': 'UC3bMcdA24oOToSeEROIYsFw'},True,none,2,2024-01-01T12:38:05Z,2024-01-01T12:38:05Z,False,
22066,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,mau tanya mausic yg dipake aulion apa yak ? <br>justin bieber apa?,mau tanya mausic dipake aulion apa yak justin bieber apa,@fachrezianantaprima7070,https://yt3.ggpht.com/ytc/AIdro_mvlZtSslm8KZhSojEGoCsj0Xwq8bm1bvKb_npvQrAnzQs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fachrezianantaprima7070,{'value': 'UCQlFf6s3V6oH_oY_RAVW42w'},True,none,0,2016-08-21T02:07:08Z,2016-08-21T02:07:08Z,False,
8084,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Si brian ngapain sih? Wkwkwk <a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=53"">0:53</a>",si brian ngapain sih wkwkwk,@101inyomantrisilaarthaguna6,https://yt3.ggpht.com/ytc/AIdro_nI3Et8FJHDvXcUehpQwChkvmVXKlNUxqIMw2TB6HpyS74=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@101inyomantrisilaarthaguna6,{'value': 'UCKFdloBoVgX43wI5Me0hMrg'},True,none,1,2020-07-12T05:34:04Z,2020-07-12T05:34:04Z,False,
26380,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,2.810.330 view,view,@CARLOSTHOMAS2651,https://yt3.ggpht.com/e6stWwMBU0lrXDBr-SpLZTRStGSxBkYZQKOH2C-ar251cH-pIsH3_xJz4VWFWLoWI9RtqLlH6Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CARLOSTHOMAS2651,{'value': 'UCwwuypUVann6bP_isk1tqLA'},True,none,0,2016-02-14T01:15:00Z,2016-02-14T01:15:00Z,False,
35266,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Musik nya ciamik! Keren emang Eka Gustiwana 👍,musik nya ciamik keren emang eka gustiwana,@rifkyhabibamperawan8467,https://yt3.ggpht.com/ytc/AIdro_mETERGgV1aRPLgGjjtEhGMjhVxfuS5SEKM9s9416pSCg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rifkyhabibamperawan8467,{'value': 'UCvsrSmgQ8gyLMFV5mLngw_w'},True,none,0,2015-12-12T05:13:34Z,2015-12-12T05:13:34Z,False,
17826,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"perbedaan antara yt rewind 2015 sama yt rewind 2016.<br>2015 = semua terlihat bahagia sentausa dll.<br>2016 = mulai adanya perpecahan antara satu dan dua, mulai ada drama.",perbedan yt rewind sama yt rewind semua terlihat bahagia sentausa dulu mulai adanya perpecahan satu dua mulai drama,@aryaadha4947,https://yt3.ggpht.com/ytc/AIdro_kf0Qum2NznWmn6-dAhYj75eLsFihfCkC5CloPuhJHiN5U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aryaadha4947,{'value': 'UCX3FcMgXnAcIQhdYyVJxZtQ'},True,none,73,2017-12-11T07:04:47Z,2017-12-11T07:04:47Z,False,
7255,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Jaman sebelum ashiapman melanda,jaman ashiapman melanda,@iinshowchannel6420,https://yt3.ggpht.com/ytc/AIdro_lLZfU3rdwWm1T0utb2s10tKxkEsMxDzOgXDSJ5hWv3Vxg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iinshowchannel6420,{'value': 'UC9EXb1Wbmsxq6NhAr462jyA'},True,none,0,2020-08-23T17:48:45Z,2020-08-23T17:48:45Z,False,
33294,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Lah bayu skak gak masuk description?,lah bayu skak masuk description,@rennodugong8214,https://yt3.ggpht.com/ytc/AIdro_nIqWCZjtZMyZvKcRNmPqkH6xFHmEECV47_jj9jMSk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rennodugong8214,{'value': 'UCwiVlzvoEDTOV4mcx3JJSJQ'},True,none,0,2015-12-13T17:28:53Z,2015-12-13T17:28:53Z,False,
22251,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,edho zell mana? T.T,edho zel mana,@ifalsktri,https://yt3.ggpht.com/ytc/AIdro_lwGZRSWbQt0u7NI8XQEAOoF1DnadkKA7LEX4jVAiIV0EM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ifalsktri,{'value': 'UCJPDxwLnzwe7H0yHpiVxxew'},True,none,0,2016-08-02T12:59:39Z,2016-08-02T12:59:39Z,False,
20124,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Mana yg 2k16 hehehe...,mana hehehe,@hanunnadianailalhusna4230,https://yt3.ggpht.com/ytc/AIdro_nqQgDi5O62UKsmO0P0mlSxMeX6HZqJbwKLt63AG_8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hanunnadianailalhusna4230,{'value': 'UCS8OG6EK90NXnEuThNB-l7g'},True,none,0,2016-12-15T13:36:31Z,2016-12-15T13:36:31Z,False,
16793,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Nah ini baru ada aulionnya,nah baru aulionya,@denissalarasati4832,https://yt3.ggpht.com/ytc/AIdro_mAdyJtFcwjmzujGWwsiOXb5tOUANEQzvyRauNtDBgjuOQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@denissalarasati4832,{'value': 'UCC_TDZYRwUfCRwaT0ngg4FQ'},True,none,0,2018-09-13T11:43:52Z,2018-09-13T11:43:52Z,False,
22927,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,itu vr pnynya bang arap yaa,vr pnynya bang arap,@lunaticgaming9824,https://yt3.ggpht.com/ytc/AIdro_mlQgOvOTyDb4Rfdvk4dBSduiOfM8lmFo6czSC9I8T8TQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lunaticgaming9824,{'value': 'UCAQnHdy2TzbD02pLwzI1nDQ'},True,none,0,2016-07-02T05:29:38Z,2016-07-02T05:29:38Z,False,
19229,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,this was a good year.,this was god year,@boyrandagaming13,https://yt3.ggpht.com/-GfQDPR0NiJgYl1ObbW8-vKOKP3-ZXZAv-pQEhDGDhMEIv_DZMU0P0BJKZJG200mEy62XqvRshU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@boyrandagaming13,{'value': 'UCpLEb4eq2C5JJMYFUe2W-sg'},True,none,3,2016-12-19T12:28:33Z,2016-12-19T12:28:33Z,False,
16208,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,youtube rewind terkeren inii menurut guee. gue nonton ini lgi grgr arap sama eriko :&quot;((,youtube rewind terkeren menurut gue gue nonton lgi grgr arap sama eriko,@cahyanialfisahrin3298,https://yt3.ggpht.com/YRaDNo3z0O6l7uTsg-TV-eA0Aogb8DQd7_howyAayfk3ws0XpwIfDxBVQmwUFDCVeYb2sKX8sA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cahyanialfisahrin3298,{'value': 'UCVRn2mSTp7B9dpxJP1WyEIQ'},True,none,0,2018-09-19T03:08:52Z,2018-09-19T03:08:52Z,False,
30801,UC-z1ubmS-iHMVr83EEwRS2g,"eka gustiwana lah gan, siapa lagi","eka gustiwana lah gan, siapa lagi",uglvkgxcongcoaec,@matthewgunawan8990,https://yt3.ggpht.com/ytc/AIdro_lH-DFQ8q11pZYh40UU44wIMkFjTYBXmaGmS9dS3ApZiKI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@matthewgunawan8990,{'value': 'UCYSQX6eItb5ZHeN6kxvSzFA'},True,none,0,2015-12-20T06:32:08Z,2015-12-20T06:32:08Z,True,
371,UC-z1ubmS-iHMVr83EEwRS2g,Hai,Hai,ugxzakrebpxcwgdaaabag,@hiroshifaqih4413,https://yt3.ggpht.com/Kx0FG1Xzf1K_bG2whP7kZgYqGCCCbjbbSQHz8oN0wJR_40Fb6GZIChylsZWpvmaN78-pKSKf=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@hiroshifaqih4413,{'value': 'UCuqyJ9c0vcBed-mmHK9xyLw'},True,none,0,2024-01-13T09:46:15Z,2024-01-13T09:46:15Z,True,
21275,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Kapan yt rewind 2016nya,kapan yt rewind nya,@benedictusjovan6069,https://yt3.ggpht.com/ytc/AIdro_k_n6FISUW5wrFxSIYLGvIej9_VXjMgCajFyH6aW_22-9w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@benedictusjovan6069,{'value': 'UCeH6PLupHaRW5klnMF_Ownw'},True,none,0,2016-11-06T02:11:46Z,2016-11-06T02:11:46Z,False,
32839,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,katro ah taste nya kurs bgt &quot;youtubers&quot; indo,katro ah taste nya kurs sangat youtubers indo,@shred567,https://yt3.ggpht.com/PVbzjh1EJgiKpixInLbzL8Fzlc6WjG1L3GDeIHl6VyGSMhrQC9I8AOLdXqf5Xo8H_tvYlRDGiw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@shred567,{'value': 'UCcTv3PAzdVWvRkEBmxRl8dQ'},True,none,0,2015-12-14T13:49:27Z,2015-12-14T13:49:27Z,False,
30520,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Cuma ngerasa sayang, kenapa lagunya bukan indo semua.. Malah banyak lagu luar.. Tp keseluruhan dah TOP BGT! Sukses dah..",cuma ngerasa sayang lagunya bukan indo semua malah banyak lagu luar tp keseluruhan dah top bgt sukses dah,@jonathanhartantowijaya5237,https://yt3.ggpht.com/ytc/AIdro_k4tafnKwuGNKE2RV0ew-MhxaVe9rDtxfxuwlNS2Ak=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@jonathanhartantowijaya5237,{'value': 'UCMHHWcCI1p4shjXwo3yt_ng'},True,none,0,2015-12-21T17:39:02Z,2015-12-21T17:39:02Z,False,
23799,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,film nya lucu,film nya lucu,@alfiadyansyah9922,https://yt3.ggpht.com/ytc/AIdro_l913E1nQrgyW1rz7dIGGZztZGmwNTafVrr9Bn8E9DyYvQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alfiadyansyah9922,{'value': 'UCFz1ymUIM5XV1bMlZEdyyWw'},True,none,0,2016-05-26T06:15:03Z,2016-05-26T06:15:03Z,False,
8526,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Sebelum giveaway jd cara buat naikin subscriber,giveaway jadi cara buat naikin subscriber,@Mellopatinggi,https://yt3.ggpht.com/ytc/AIdro_nrAhYOpN-tAeALoCKKMJHyo8GijOjzu2Vhv-Z64cflo94=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Mellopatinggi,{'value': 'UC4M_4aTYJuidCW-9JTNvEZw'},True,none,0,2020-07-04T11:42:46Z,2020-07-04T11:42:46Z,False,
268,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,hai 2015,hai,@aryaputra7802,https://yt3.ggpht.com/XYWs1rObbEP6ndyWg8HNnnwoJLIqXLgVzVO8dE-CJn34dIzcW5SOVEQmyITSef_yA_vUtyUez28=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aryaputra7802,{'value': 'UCpak-D9_GGysg3Olg0jxEwg'},True,none,0,2024-01-15T06:07:44Z,2024-01-15T06:07:44Z,False,
32562,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=232"">3:52</a> judul lagunya apan",judul lagunya apan,@keiszaramadhani9432,https://yt3.ggpht.com/ytc/AIdro_lxrJYX8h6zr2NzuvgrkQt09yubGrHxVKkpGHUkD8s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@keiszaramadhani9432,{'value': 'UC5MEFWRGFOw4mUKULVkRdlA'},True,none,0,2015-12-15T02:59:07Z,2015-12-15T02:59:07Z,False,
23448,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,I love this video &lt;3,love this video,@aswadmultazam5897,https://yt3.ggpht.com/ytc/AIdro_mnzl-9MyGSPLstFSLjRvBKrTjdAjMbd1hbScI77a1VeQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aswadmultazam5897,{'value': 'UCvgpxqFx1J5kWMrD6Qg6aQg'},True,none,0,2016-06-10T06:25:59Z,2016-06-10T06:25:59Z,False,
6103,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,baru tau gw ada rich brian😂,baru tau ada rich brian,@Aryaprtx,https://yt3.ggpht.com/ytc/AIdro_mUGqtX1KdXYGR7gFmuDCPr3AEmM4q4rexqReWj2erUGQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Aryaprtx,{'value': 'UCo0GJ3Beqe3xxlhcs3JbuLg'},True,none,1,2020-12-28T19:07:51Z,2020-12-28T19:07:51Z,False,
24678,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Itu judul lagunya apa yang eclipse??,judul lagunya apa eclipse,@alfinur5537,https://yt3.ggpht.com/ytc/AIdro_lubM7ZqXs3uEJe_jhQP_3m5DVtaiinGCtXVQtk9cb1FXs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@alfinur5537,{'value': 'UC9ABRghpnk-c7KL1xHPcdgA'},True,none,0,2016-04-16T08:26:28Z,2016-04-16T08:26:28Z,False,
36833,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,cool ! aulion kerennn,col aulion keren,@fadllikaas,https://yt3.ggpht.com/YWgg5IlmJPTLMDCdQP-fBdljefEzC0XD8In5nRAmeDpooXRdazCYc9keD5jX9vbzI7tdx6QQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fadllikaas,{'value': 'UCMy2n3ZX9Iw4Toxfmn40SZg'},True,none,0,2015-12-11T10:02:30Z,2015-12-11T10:02:30Z,False,
21265,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,jangan lupa di ajak pak presiden jokowi,jangan lupa ajak pak presiden jokowi,@AbdulrahimHalim,https://yt3.ggpht.com/ytc/AIdro_nU5mWC9i8uxSaUXCgDsanyEN1GosIVRxkqIcnR57SNnpI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@AbdulrahimHalim,{'value': 'UCP0HvhMLreIHrSlWQ4_VOsA'},True,none,2,2016-11-07T11:47:57Z,2016-11-07T11:47:57Z,False,
24434,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Tahun Ini Ajak Bang Edho,Tara,Gema,DanMiawAuggggg",tahun ajak bang edhotaragemadanmiawaug,@muhamadilham6061,https://yt3.ggpht.com/ytc/AIdro_mDCqN8YViEXNi11rrnojxPH78wDioXJ1r0bvx9PHM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhamadilham6061,{'value': 'UCXGK9e9wDwihPg2Wfm3Q22Q'},True,none,0,2016-04-24T14:49:40Z,2016-04-24T14:49:40Z,False,
8707,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,dont be sad they were gone<br>but .. smile bois! they were exist :)<br>miss them all where a lot of masterpieces<br><br>2020? youtube it&#39;s just a bussines,dont be sad they were gonebut smile bois they were exist mis them al where lot of masterpieces youtube its just busines,@gavrilariendra,https://yt3.ggpht.com/LeyaeCM5wCtWBqccPLTFTcqiund9azmLr4imBu_QZVhKx-i_7eC-gN8vvurABfoYNNZuDZXQHA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gavrilariendra,{'value': 'UCMvH2skhuSsL1glroCACpSw'},True,none,0,2020-06-27T05:02:38Z,2020-06-27T05:02:38Z,False,
8794,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Itu ada rich bryan?,ada rich bryan,@milaniaantica486,https://yt3.ggpht.com/ytc/AIdro_k_DFKhwb-m_96KRpucPhzGg2D7-BzclMGRt0-UT72tuyE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@milaniaantica486,{'value': 'UCDKrhXwwmTdWnI9RsnoJtNg'},True,none,0,2020-06-12T11:11:46Z,2020-06-12T11:11:46Z,False,
3612,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Gua nntn ini dthn2020,denger laguny keigt musically wkwk",gua ntn dthndenger laguny keigt musicaly wkwk,@rosyidatulazhariah7211,https://yt3.ggpht.com/ytc/AIdro_k9FKnkL0Ktv8aSu9DVKhSTH086ClgjlNLRny_idA4t_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rosyidatulazhariah7211,{'value': 'UCjsbPUWDgVAvR-wnrb5ioFg'},True,none,0,2021-01-01T06:19:24Z,2021-01-01T06:19:24Z,False,
21311,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,di tahun ini pokoknya harus ada:<br>1.Raditya Dika<br>2.Edhozell(kalo ada disini soalnya kurang fokus saya jadi gak liat bang edho)<br>3.tara dan gema dengan tema kungkingkang<br>4.kyle zefanya<br>dll,tahun pokoknya adaraditya dikaedhozelkalo disini soalnya kurang fokus jadi liat bang edhotara gema tema kungkingkangkyle zefanyadl,@katzuki9613,https://yt3.ggpht.com/HJFc1SrO3AG1YV7OkonzksDf1Xwb6y19O1e25yiuq4aZyCMucKgF0lhVSQ-Sw2-VU-qj0Jf63Co=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@katzuki9613,{'value': 'UCMls2YBbIyrVLL4y84h-Anw'},True,none,0,2016-10-31T12:24:51Z,2016-10-31T12:24:51Z,False,
1909,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,🤗,,@datapeserta1448,https://yt3.ggpht.com/ytc/AIdro_nz3EtXN94KRvi_Z2q4-MyvCOSm6wr-Lgao6PxT9NQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@datapeserta1448,{'value': 'UCdc2oZybY9-_HeQ13BfSYuw'},True,none,0,2021-12-30T17:02:53Z,2021-12-30T17:02:53Z,False,
30526,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kak mau dong diajakin bikin videonya wkwk,kak mau dong diajakin bikin videonya wkwk,@maulinnikma6433,https://yt3.ggpht.com/ytc/AIdro_kzFRkgTh-5sbxpLGtHjhUbyb76Zzqt0bUrmxDmH-klVUA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@maulinnikma6433,{'value': 'UCgZhTZBu2LNMoE4Bf_pNUUg'},True,none,0,2015-12-21T15:55:10Z,2015-12-21T15:55:10Z,False,
11250,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"<a href=""https://www.youtube.com/watch?v=fNX6Gu2F7A8&amp;t=144"">2:24</a> neesie jodie (ngasal nama)",nesie jodie ngasal nama,@uceachyar1070,https://yt3.ggpht.com/ytc/AIdro_m2ZX-S4aeEsuCaU1l9mzqKcIqyY_7cgJt8LmazsRw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@uceachyar1070,{'value': 'UCwQ_AbFWcpkloI7rnUUvplg'},True,none,1,2019-06-01T00:44:43Z,2019-06-01T00:44:43Z,False,
2496,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Siapa yg kesini gara² habis nonton rewind 2020 hayok👇👇,siapa kesini gara habis nonton rewind hayok,@abbygaelvictoria5720,https://yt3.ggpht.com/ytc/AIdro_nOYX9aDMBFJmjgc0o_0RK7HVxWEC6qt03vYECgNUI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@abbygaelvictoria5720,{'value': 'UCqvrSjWuGbBZQDjVn5dYH8A'},True,none,1,2021-01-31T10:31:47Z,2021-01-31T10:31:47Z,False,
28094,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,goyang yuk,goyang yuk,@khairunnisainani4172,https://yt3.ggpht.com/ytc/AIdro_nS1He5VBsWy7tBLsDAdbgt13a4qh6b_L3ApFwEAbM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@khairunnisainani4172,{'value': 'UCl6EOl9XR-lMT3JbwZnV9mw'},True,none,0,2016-01-08T10:33:57Z,2016-01-08T10:33:57Z,False,
3715,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Ini pas gua SD asu wkwkwk,pas gua sd asu wkwkwk,@riskiazhar3956,https://yt3.ggpht.com/ytc/AIdro_m5QLncvN4qf6wSdmAUVuLoVAArkAmpCmcRc4wIQEM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@riskiazhar3956,{'value': 'UCv1p9elbeu98LrxNoN-dgNA'},True,none,1,2021-01-01T01:41:16Z,2021-01-01T01:41:16Z,False,
22306,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Kok edho zell gak ada?,kok edho zel ada,@ariefwijayanto9083,https://yt3.ggpht.com/ytc/AIdro_mx_zqNI__ROcKB7Ly6tcgNCavnmpZ2J7myybkpni0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ariefwijayanto9083,{'value': 'UCBThUkAjeLRIwiElnKxNoEA'},True,none,0,2016-07-28T14:51:39Z,2016-07-28T14:51:39Z,False,
21258,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,nama lagu pas detik:3.34<br>apa ya butuh jawaban,nama lagu pas detikapa butuh jawaban,@iqbalattalah4432,https://yt3.ggpht.com/ytc/AIdro_lEyI5cKHeGr1rSrSFdI8BmAMCKkAkIjQuWRudtI8Sv2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iqbalattalah4432,{'value': 'UCosSS_znBlImshPigQwht9w'},True,none,1,2016-11-08T06:42:23Z,2016-11-08T06:42:23Z,False,
16419,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,when youtube indonesia still fun to watch,when youtube indonesia stil fun to watch,@marshal5114,https://yt3.ggpht.com/wdG3GqN0tH9lcVjudJprm9cHnppQmPmizU_VOVAKhKFX5X2xPzU0Hp5BxJG2Y9qAZiE3mM6S5OQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marshal5114,{'value': 'UC04GPTvhyTGEVISrbNYUORg'},True,none,0,2018-09-16T00:34:26Z,2018-09-16T00:34:26Z,False,
26375,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,"Hampir 3jt tuh. Asli keren abis, gila, gokil! Sumpah merinding gua haha",hampir jt tuh asli keren abis gila gokil sumpah merinding gua haha,@miftahrizkiyanto4779,https://yt3.ggpht.com/ytc/AIdro_k6GEUz62wcpD6bXGxJUrLsgKbdEGLKHo5R8Gryt7Ju1CU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@miftahrizkiyanto4779,{'value': 'UCP0g-_wUu-mECZXOsJR5OwQ'},True,none,0,2016-02-14T03:17:20Z,2016-02-14T03:17:20Z,False,
2026,UC-z1ubmS-iHMVr83EEwRS2g,"bukan asap kendaraan itu konsepnya, dulu di tahun 2015 kan ada kebakaran hutan di daerah Kalimantan sama Sumatera, jadi kalau keluar rumah dianjurkan makai masker, sampai&quot; sekolah-sekolah juga libur panjang waktu itu","bukan asap kendaraan itu konsepnya, dulu di tahun 2015 kan ada kebakaran hutan di daerah Kalimantan sama Sumatera, jadi kalau keluar rumah dianjurkan makai masker, sampai"" sekolah-sekolah juga libur panjang waktu itu",ugywczsyxkodxtngvaaabag,@narendranurqolbi4213,https://yt3.ggpht.com/ytc/AIdro_nxRkzOoYESBP6kDkj3Z2W7KGIKx2iS5b3L7IDdkjc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@narendranurqolbi4213,{'value': 'UC_oCDvWA5s5Exvh7uPQZ3yw'},True,none,1,2021-12-29T09:56:26Z,2021-12-29T09:56:26Z,True,
37727,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,COOL AF MAN ! PROUD OF YOUTUBERS INDONESIA ! BOOM !,col af man proud of youtubers indonesia bom,@joanneangeline2679,https://yt3.ggpht.com/ytc/AIdro_lHy-xMK565VokGlNafmh3CmF0h3Cj7WeBbC_9UYDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@joanneangeline2679,{'value': 'UC8IA580Bet0rQ2k_mASf9Cg'},True,none,0,2015-12-11T07:20:26Z,2015-12-11T07:20:26Z,False,
26616,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,kak aulion keren banget ngeditnya,kak aulion keren banget ngeditnya,@isthatachicken5088,https://yt3.ggpht.com/ytc/AIdro_mjtDDAeSZm-kHd1ZctHTTe_EvlcRGxbnMWDRD3j1xtwCI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@isthatachicken5088,{'value': 'UC00bIXvXjaU9PmCLwe2v8og'},True,none,0,2016-02-06T11:24:11Z,2016-02-06T11:24:11Z,False,
4643,UC-z1ubmS-iHMVr83EEwRS2g,fNX6Gu2F7A8,Reza Arap pas masih pecicilan wkwk,reza arap pas pecicilan wkwk,@muhamadrivalqi2460,https://yt3.ggpht.com/ytc/AIdro_kuuDyviitMXW454vrVxb0S2QSR-ZplVxA0V29gEtvlsQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhamadrivalqi2460,{'value': 'UCHmJEalHk0us7WoYBshSdJg'},True,none,1,2020-12-30T01:07:22Z,2020-12-30T01:07:22Z,False,
